B,B_norm,F1,FPS,M1,Q1,Q_aux,Q_discriminator,Q_fb,actor_loss,auxQ1,aux_critic_loss,aux_rew/limits_dof_pos,aux_rew/limits_torque,aux_rew/penalty_action_rate,aux_rew/penalty_ankle_roll,aux_rew/penalty_feet_ori,aux_rew/penalty_slippage,aux_rew/penalty_torques,aux_rew/penalty_undesired_contact,critic_loss,disc_expert_loss,disc_loss,disc_train_loss,disc_wgan_gp_loss,duration [minutes],fb_diag,fb_loss,fb_offdiag,mean_aux_reward,mean_disc_reward,mean_next_Q,mean_next_auxQ,orth_loss,orth_loss_diag,orth_loss_offdiag,q_loss,target_M,target_Q,target_auxQ,timestep,unc_Q,unc_auxQ,z_norm
0.008663,11.313223,-0.020351,1892.3980786053576,51.746548,-222.274887,-79.843323,-221.411224,2864.764893,33422.28125,-79.484978,2.071685,0.003734,0.269465,5.055853,0.02902,0.144558,0.152834,4090.514648,0.139876,2.502568,0.034235,0.082074,0.034736,0.00131,721.5762876470884,-229.685272,-6116.303223,499.880951,-1.298238,-5.443606,-220.807053,-79.339104,-63.864964,-128.0,64.134949,0.0,51.578037,-222.27449,-79.484932,77568000,0.898415,0.886648,11.313266
0.008595,11.313223,0.371566,1893.990435273414,51.560448,-221.269608,-79.961075,-220.376984,2881.455566,33474.738281,-79.594513,2.107039,0.003678,0.270707,5.06193,0.02884,0.143251,0.15279,4092.004639,0.1402,2.395388,0.034321,0.082289,0.034835,0.001313,724.9599449833235,-229.998642,-6111.429199,501.213165,-1.296419,-5.441225,-219.777725,-79.432022,-63.826412,-128.0,64.173523,0.0,51.387249,-221.269684,-79.594627,77952000,0.910269,0.927989,11.31326
0.008664,11.313223,0.446314,1893.1634018726804,51.513916,-221.253708,-79.511826,-220.392273,2881.092285,33446.324219,-79.169228,2.069773,0.003629,0.266364,5.034069,0.028838,0.141297,0.151061,4073.060059,0.136735,2.281991,0.033808,0.081193,0.034291,0.001309,728.3451786756516,-230.401764,-6122.569336,491.988068,-1.296891,-5.458983,-219.75177,-78.986435,-63.84156,-128.0,64.158401,0.0,51.339962,-221.253601,-79.169121,78336000,0.894517,0.950045,11.313272
0.008752,11.313223,0.454515,1889.021606483144,51.49017,-221.493271,-79.305161,-220.626541,2879.096924,33445.933594,-78.943848,1.882126,0.003677,0.271399,5.068901,0.028849,0.140816,0.15195,4092.140869,0.137067,1.594521,0.034175,0.082011,0.034697,0.001314,731.7377995451292,-231.065582,-6131.777832,482.522522,-1.288789,-5.447564,-220.00383,-78.754875,-63.832348,-128.0,64.167564,0.0,51.314255,-221.493454,-78.943893,78720000,0.903124,0.970094,11.31326
0.008657,11.313223,0.180373,1892.3789990877033,51.211082,-221.776871,-79.243958,-220.898453,2874.953369,33433.421875,-78.882439,1.999176,0.00366,0.271603,5.066445,0.028987,0.139863,0.150837,4097.618652,0.13528,2.274472,0.03391,0.081436,0.034412,0.001311,735.1244113643965,-230.235291,-6121.307129,493.440277,-1.291038,-5.462812,-220.270126,-78.712975,-63.845139,-128.0,64.154778,0.0,51.030643,-221.776642,-78.882614,79104000,0.917432,0.923923,11.313255
0.008451,11.313223,0.149516,1890.5062577146227,51.220436,-222.044678,-79.129845,-221.180389,2882.406006,33554.28125,-78.771767,2.014119,0.003685,0.276557,5.09632,0.028978,0.139259,0.151237,4116.470215,0.133812,2.341317,0.034164,0.082006,0.034681,0.001316,738.5143794496854,-230.396225,-6119.087402,491.645508,-1.291356,-5.457517,-220.553421,-78.595329,-63.803406,-127.999985,64.196503,0.0,51.039845,-222.044434,-78.771698,79488000,0.907342,0.932224,11.313263
0.008605,11.313223,0.349306,1893.2734774002433,51.67778,-223.212936,-79.548386,-222.370392,2884.479736,33773.578125,-79.171013,2.076002,0.00358,0.272606,5.049863,0.028786,0.13771,0.150819,4084.282227,0.130672,2.493111,0.033564,0.08074,0.034045,0.001313,741.899358979861,-230.121628,-6120.100586,494.908997,-1.295284,-5.471081,-221.730255,-79.030258,-63.848789,-128.0,64.151108,0.0,51.506729,-223.212296,-79.171059,79872000,0.91013,0.869747,11.313259
0.008584,11.313223,0.312259,1890.2539665807901,51.872681,-223.595123,-79.739479,-222.787354,2889.135986,33898.730469,-79.370247,2.15869,0.003676,0.273682,5.078442,0.028665,0.138252,0.15141,4087.996582,0.134532,2.370311,0.034184,0.082104,0.034682,0.001324,745.289730878671,-230.098831,-6104.370605,502.299591,-1.288095,-5.457645,-222.144272,-79.221428,-63.765793,-128.0,64.234123,0.0,51.706367,-223.595703,-79.370224,80256000,0.891629,0.908592,11.313259
0.008731,11.313223,0.292527,1893.0042786506544,51.869843,-223.475525,-79.970772,-222.578766,2904.33667,34061.289062,-79.608223,1.938442,0.003674,0.267189,5.052994,0.028741,0.137483,0.150775,4073.921875,0.131745,1.640815,0.034003,0.081652,0.03445,0.00132,748.6752852757771,-231.304367,-6137.59082,478.364075,-1.28935,-5.469153,-221.989517,-79.411324,-63.84663,-127.999985,64.153313,0.0,51.701717,-223.475418,-79.60807,80640000,0.92997,1.011575,11.313271
0.008546,11.313223,0.387231,1892.7520722092672,51.909569,-224.244415,-80.201271,-223.394272,2887.882324,33998.738281,-79.816452,2.168424,0.003716,0.270126,5.063323,0.028497,0.139525,0.151798,4077.5,0.132468,2.470433,0.034181,0.082051,0.034663,0.001321,752.0612141966819,-229.863525,-6102.910156,505.91803,-1.287691,-5.459069,-222.799683,-79.654488,-63.789696,-127.999985,64.210236,0.0,51.743454,-224.244919,-79.816307,81024000,0.901726,0.953815,11.313243
0.008466,11.313223,0.358893,1891.8745486974883,52.062885,-224.453995,-79.704109,-223.625137,2891.915039,34051.074219,-79.33931,2.096805,0.003731,0.266998,5.029564,0.028459,0.14077,0.151252,4046.505859,0.132059,2.452843,0.033822,0.081244,0.034272,0.001315,755.4487450202306,-230.041168,-6106.642578,507.178955,-1.289127,-5.469739,-223.012512,-79.199181,-63.837807,-128.0,64.162117,0.0,51.900703,-224.454163,-79.339241,81408000,0.881416,0.887589,11.313248
0.008474,11.313223,0.380876,1894.1630499407133,51.735588,-224.233643,-79.78215,-223.423401,2886.428955,33962.113281,-79.417694,2.100115,0.003722,0.267632,5.044047,0.028149,0.140657,0.150947,4050.015869,0.131805,2.458593,0.033953,0.081556,0.034412,0.001319,758.8321713248889,-229.995834,-6106.175781,503.126801,-1.288289,-5.464571,-222.797104,-79.257401,-63.793076,-128.0,64.206841,0.0,51.566307,-224.233536,-79.417892,81792000,0.872281,0.93337,11.313252
0.008666,11.313223,0.538715,1893.740865088884,51.685165,-224.212555,-79.785263,-223.306595,2900.974365,34118.816406,-79.424957,1.910778,0.003742,0.263257,5.00473,0.028309,0.142151,0.151084,4026.021729,0.132215,1.646765,0.033726,0.081064,0.034164,0.001317,762.2162683645885,-231.186646,-6128.776367,487.187378,-1.288076,-5.47098,-222.748535,-79.24958,-63.847977,-128.0,64.151985,0.0,51.512913,-224.212372,-79.424919,82176000,0.913335,0.96386,11.31325
0.00846,11.313223,0.324475,1891.6003623956303,51.597073,-223.86615,-79.635841,-222.998001,2894.615723,33991.75,-79.263412,2.108441,0.003935,0.264607,5.037509,0.028955,0.14146,0.150244,4038.487305,0.131402,2.401685,0.03391,0.081514,0.034362,0.001324,765.604299334685,-230.135376,-6102.993164,504.421204,-1.290526,-5.470717,-222.402496,-79.085701,-63.772827,-128.0,64.227043,0.0,51.425556,-223.866516,-79.263397,82560000,0.901121,0.956956,11.313263
0.008595,11.313223,0.20439,1893.4917457744396,52.102959,-223.778534,-79.754761,-222.912415,2895.587646,33999.183594,-79.394829,2.125741,0.003931,0.26414,5.01238,0.02908,0.141866,0.150158,4026.4729,0.129435,2.343951,0.033387,0.080372,0.03382,0.001316,768.9888568401336,-230.082504,-6116.841797,496.237915,-1.296013,-5.478868,-222.304916,-79.19059,-63.829842,-128.0,64.170074,0.0,51.941326,-223.778564,-79.394814,82944000,0.900216,1.004133,11.313237
0.00849,11.313223,0.352602,1889.5945723295158,52.093185,-224.269638,-79.440201,-223.440292,2885.597412,33940.179688,-79.089027,2.108534,0.003954,0.265066,5.037199,0.029228,0.143136,0.149976,4025.512207,0.132444,2.320004,0.033835,0.081357,0.034306,0.001322,772.3804258743922,-230.098373,-6107.981445,500.632538,-1.293845,-5.465388,-222.822662,-78.892517,-63.785118,-127.999985,64.214821,0.0,51.931812,-224.269562,-79.089241,83328000,0.893637,0.980378,11.313241
0.00858,11.313223,0.313627,1892.0212710095695,51.356693,-223.88504,-79.597023,-223.013199,2883.459229,33861.847656,-79.220154,1.995047,0.00394,0.263961,5.017392,0.029248,0.145237,0.149567,4027.97168,0.134172,1.605184,0.033569,0.080745,0.034014,0.001316,775.7677934527397,-231.219742,-6132.02002,484.607819,-1.294344,-5.469943,-222.418533,-79.001129,-63.854134,-128.0,64.145782,0.0,51.178448,-223.885422,-79.219978,83712000,0.90791,1.02996,11.313264
0.008533,11.313223,0.293799,1895.9049282366402,51.845306,-223.889542,-79.767174,-223.044189,2886.416016,33908.992188,-79.404488,2.124751,0.003914,0.267736,5.056719,0.029318,0.143473,0.149625,4057.784668,0.132279,2.438255,0.033716,0.081131,0.034178,0.001324,779.1480549136797,-230.144699,-6110.598145,497.907898,-1.291495,-5.463023,-222.438629,-79.202538,-63.783737,-127.999985,64.216202,0.0,51.679417,-223.888931,-79.404694,84096000,0.890447,1.009881,11.313255
0.008497,11.313223,0.347719,1893.4988023920516,52.297516,-224.084473,-79.719261,-223.24437,2892.369629,34004.707031,-79.351822,2.043366,0.003916,0.265493,5.042816,0.029585,0.14382,0.149537,4062.138184,0.132005,2.438106,0.033328,0.080288,0.033783,0.001318,782.5330030401548,-230.363419,-6114.175781,499.431671,-1.295209,-5.472021,-222.627304,-79.151016,-63.832642,-127.999985,64.16729,0.0,52.140114,-224.084412,-79.351807,84480000,0.893053,0.996889,11.313257
0.008401,11.313223,0.342432,1893.5889714506957,51.937817,-224.435699,-79.719139,-223.637253,2885.382324,33978.929688,-79.34687,2.031667,0.003877,0.269519,5.067244,0.029473,0.142687,0.149621,4078.143555,0.132812,2.314332,0.033769,0.081284,0.034247,0.001327,785.9174868305524,-230.182831,-6098.318359,508.134583,-1.292716,-5.460382,-223.003769,-79.190437,-63.762829,-127.999985,64.237137,0.0,51.772251,-224.435547,-79.346756,84864000,0.880087,0.913037,11.313268
0.008414,11.313223,0.509579,1892.9789350626645,51.641796,-224.085678,-79.805809,-223.198898,2897.793945,34067.472656,-79.456772,1.914851,0.003734,0.267253,5.02884,0.029197,0.14321,0.149835,4065.267578,0.131685,1.599763,0.0334,0.080454,0.033839,0.001321,789.303050661087,-231.600815,-6127.057129,488.885162,-1.291397,-5.469062,-222.606827,-79.257286,-63.843468,-128.0,64.156471,0.0,51.469112,-224.085495,-79.456711,85248000,0.941971,1.00686,11.313253
0.008385,11.313223,0.515225,1893.9102273260955,51.784405,-224.549515,-80.062355,-223.694366,2900.443359,34183.980469,-79.662529,2.094329,0.00383,0.269129,5.056838,0.029374,0.144297,0.150225,4087.81958,0.135188,2.406358,0.033922,0.081628,0.034398,0.001331,792.6868448098501,-230.341705,-6098.336426,509.402863,-1.290412,-5.461647,-223.102463,-79.494392,-63.774014,-128.0,64.225883,0.0,51.61504,-224.549347,-79.662529,85632000,0.913077,0.954025,11.313256
0.008364,11.313223,0.280738,1890.9701774957814,51.676964,-224.008835,-80.350777,-223.161713,2923.157715,34389.847656,-79.9702,2.032813,0.003805,0.26998,5.040644,0.029174,0.14577,0.151356,4087.366943,0.133341,2.432598,0.033606,0.080955,0.034065,0.001328,796.0759202361107,-230.33667,-6104.250488,509.087921,-1.287448,-5.472111,-222.548523,-79.821945,-63.829998,-128.0,64.169945,0.0,51.506191,-224.008728,-79.970215,86016000,0.89615,0.933274,11.313278
0.008194,11.313223,0.248564,1414.7968995964616,51.557236,-223.766495,-79.896332,-222.949539,2908.432861,34158.09375,-79.545319,2.00453,0.003829,0.272229,5.050719,0.029221,0.142958,0.151061,4097.293945,0.132177,2.326657,0.033884,0.081574,0.034359,0.001333,800.6041700800259,-230.557678,-6104.681152,504.875458,-1.289441,-5.4689,-222.311249,-79.376755,-63.790104,-127.999985,64.209801,0.0,51.383514,-223.765915,-79.545258,86400000,0.882183,0.952317,11.31327
0.008165,11.313223,0.365845,1892.4326699670216,51.702839,-223.688782,-79.459976,-222.772324,2917.419678,34212.011719,-79.091629,1.847116,0.003915,0.277043,5.086938,0.029345,0.143302,0.152435,4131.229004,0.13353,1.576034,0.034104,0.082,0.034569,0.001333,803.9905034542084,-231.403,-6127.130371,485.786987,-1.274618,-5.467145,-222.216324,-78.890663,-63.81517,-128.0,64.184753,0.0,51.530491,-223.688141,-79.09169,86784000,0.916086,1.028846,11.313271
0.008217,11.313223,0.465527,1894.7414509094153,51.491581,-223.241699,-79.325882,-222.361053,2917.379395,34143.726562,-78.975471,1.986918,0.003826,0.271448,5.032224,0.029275,0.142391,0.151656,4097.355469,0.134742,2.304028,0.033892,0.081548,0.034338,0.001332,807.372845474879,-230.488617,-6118.390137,498.244171,-1.287956,-5.476417,-221.766754,-78.789688,-63.86132,-127.999985,64.138596,0.0,51.315926,-223.241516,-78.9758,87168000,0.884737,0.966839,11.313293
0.007999,11.313223,0.304123,1891.3078883523117,51.87487,-222.803787,-78.765381,-221.927734,2923.606934,34121.179688,-78.430336,1.904096,0.003872,0.270281,5.032877,0.029327,0.140891,0.150559,4099.399414,0.134493,2.393165,0.03407,0.08196,0.034525,0.001337,810.7615389029185,-230.704651,-6116.536621,495.59613,-1.290709,-5.474193,-221.317413,-78.221146,-63.814224,-127.999985,64.185669,0.0,51.70776,-222.804047,-78.430229,87552000,0.893654,0.98547,11.313287
0.008422,11.313223,0.228717,1894.386908931611,52.114067,-222.613297,-78.536697,-221.742722,2914.534668,33974.769531,-78.185577,1.95005,0.00381,0.267925,5.018897,0.029212,0.14011,0.151092,4083.105225,0.131956,2.211087,0.033695,0.081162,0.034139,0.001333,814.1445048530896,-230.610352,-6125.640137,490.97821,-1.284676,-5.480851,-221.12793,-77.967789,-63.860123,-128.0,64.139778,0.0,51.951817,-222.613388,-78.185699,87936000,0.872473,1.005309,11.313266
0.008045,11.313223,0.250532,1891.9014005640252,51.892418,-222.74765,-78.479256,-221.867249,2923.834717,34097.992188,-78.142944,1.821998,0.003716,0.269428,5.030239,0.028947,0.14042,0.150274,4102.820801,0.131379,1.523708,0.033782,0.081416,0.034246,0.001339,817.5318923751513,-231.861816,-6132.395508,482.293884,-1.285437,-5.474562,-221.25827,-77.895248,-63.828308,-128.0,64.171547,0.0,51.723522,-222.747574,-78.14315,88320000,0.896642,1.061694,11.313276
0.008329,11.313223,0.44101,1891.8312868614717,51.645149,-222.860855,-78.400635,-221.983017,2915.43335,34012.859375,-78.045555,2.002969,0.00372,0.268901,5.012886,0.029387,0.139199,0.149876,4089.469971,0.130358,2.310823,0.03338,0.080541,0.033819,0.001334,820.9194072922071,-230.536774,-6123.824707,491.388824,-1.289123,-5.480562,-221.37088,-77.824448,-63.846634,-128.0,64.15332,0.0,51.473499,-222.861038,-78.045692,88704000,0.891675,0.996861,11.313264
0.008186,11.313223,0.411824,1892.5327845869851,52.232224,-223.141251,-78.568985,-222.276077,2913.638672,34044.5,-78.231934,1.979383,0.003641,0.266587,5.028606,0.029394,0.137883,0.149134,4085.381348,0.127041,2.289389,0.033362,0.080549,0.033802,0.001339,824.3057196974754,-230.385803,-6119.669434,491.252289,-1.289035,-5.480286,-221.64212,-77.989746,-63.805485,-128.0,64.194435,0.0,52.072422,-223.14119,-78.231934,89088000,0.920464,1.046828,11.313266
0.008291,11.313223,0.35761,1890.915814757283,52.343899,-224.383835,-78.5952,-223.545898,2887.343994,33921.421875,-78.235641,1.980375,0.003585,0.260809,4.980933,0.029405,0.137014,0.147265,4048.525391,0.126437,2.243606,0.032722,0.079144,0.033136,0.001329,827.6948931376139,-230.553101,-6117.52002,498.190033,-1.297339,-5.491104,-222.915375,-78.025902,-63.851646,-128.0,64.148277,0.0,52.185917,-224.383972,-78.23587,89472000,0.889756,0.965174,11.313257
0.008214,11.313223,0.308979,1893.702696798263,51.900269,-224.563354,-79.127663,-223.748123,2903.317627,34168.742188,-78.770523,2.073852,0.003559,0.265505,5.00897,0.029259,0.135594,0.147343,4088.504395,0.127283,2.373672,0.033039,0.079824,0.033481,0.00133,831.0790352185567,-230.410324,-6110.32666,500.140869,-1.292203,-5.47895,-223.112793,-78.571892,-63.800423,-128.0,64.199509,0.0,51.732807,-224.562973,-78.770508,89856000,0.884566,0.975345,11.313255
0.008115,11.313223,0.336522,1890.337235244833,51.462296,-224.83493,-79.633095,-223.934586,2915.407227,34367.972656,-79.278763,1.906595,0.003539,0.267363,4.990813,0.02931,0.135765,0.146971,4080.443359,0.127406,1.610005,0.032942,0.07955,0.033378,0.001323,834.4692645549774,-231.593811,-6133.81543,481.964966,-1.296965,-5.48831,-223.356415,-79.038696,-63.84174,-128.0,64.158195,0.0,51.285172,-224.834991,-79.278702,90240000,0.933729,1.06918,11.313281
0.00797,11.313223,0.251322,1891.457979077756,51.241978,-225.647705,-79.732887,-224.799683,2905.580322,34383.953125,-79.367096,2.106711,0.003621,0.270443,5.010862,0.029128,0.13669,0.147761,4096.008301,0.13204,2.347221,0.033312,0.080312,0.033752,0.001325,837.8574450055759,-230.325043,-6102.161133,508.562622,-1.295279,-5.481149,-224.210129,-79.18264,-63.804043,-127.999985,64.195938,0.0,51.061371,-225.648453,-79.366936,90624000,0.899691,0.964812,11.313267
0.00806,11.313223,0.231901,1890.1275235226776,51.380531,-225.433334,-79.685455,-224.606094,2900.33252,34291.90625,-79.330315,2.039119,0.003655,0.264716,4.977108,0.029229,0.135781,0.147165,4068.16333,0.131248,2.358692,0.03298,0.079605,0.033401,0.001322,841.2480570435524,-230.278641,-6108.482422,507.735779,-1.299251,-5.491884,-223.996231,-79.17363,-63.85939,-128.0,64.140518,0.0,51.203384,-225.43338,-79.330215,91008000,0.867145,0.899712,11.31328
0.007824,11.313223,0.220211,1892.262747080319,51.486015,-225.181625,-79.555145,-224.360077,2892.503906,34156.585938,-79.216469,2.113732,0.003608,0.266294,4.993917,0.028685,0.136513,0.146852,4090.186279,0.135723,2.559847,0.033395,0.080472,0.033843,0.001323,844.634854455789,-230.33519,-6099.40332,510.627747,-1.299419,-5.481492,-223.746262,-79.023331,-63.796959,-128.0,64.20295,0.0,51.310387,-225.182312,-79.216293,91392000,0.875802,0.967396,11.313251
0.007977,11.313223,0.196218,1890.813611414616,51.380104,-224.912918,-79.460808,-223.983124,2913.596924,34346.320312,-79.118698,1.940824,0.003631,0.265554,4.960508,0.028819,0.13397,0.146486,4089.050293,0.133857,1.609116,0.032851,0.079305,0.03327,0.001318,848.0242731134097,-231.84433,-6133.663086,484.629883,-1.30169,-5.494469,-223.434082,-78.888481,-63.864567,-128.0,64.1353,0.0,51.201103,-224.912399,-79.118835,91776000,0.923993,1.033392,11.313293
0.00778,11.313223,0.188676,1895.497809449254,51.525078,-224.464066,-79.466507,-223.592316,2913.490234,34288.53125,-79.093956,2.154919,0.003656,0.267659,4.986216,0.028776,0.133934,0.14678,4107.453125,0.134749,2.301534,0.033197,0.08008,0.033662,0.001322,851.4052931070328,-230.753891,-6106.041992,503.187286,-1.294002,-5.487661,-222.995972,-78.87851,-63.784916,-128.0,64.215012,0.0,51.350281,-224.463348,-79.094086,92160000,0.897392,1.018113,11.313296
0.007857,11.313223,0.288598,1892.3740941952083,51.732998,-224.485413,-79.459991,-223.628708,2907.998535,34228.558594,-79.122475,2.100089,0.003697,0.261351,4.960747,0.029156,0.135448,0.14683,4059.161865,0.13375,2.40355,0.032863,0.07935,0.033284,0.00132,854.7921268264453,-230.734726,-6116.273926,500.383362,-1.295792,-5.496275,-223.010376,-78.913559,-63.859333,-128.0,64.140633,0.0,51.56229,-224.486252,-79.122574,92544000,0.896846,1.003245,11.313292
0.008064,11.313223,0.300688,1893.7479391500399,51.793152,-224.654755,-79.191429,-223.801651,2903.723389,34187.5,-78.827965,2.070811,0.003628,0.261494,4.988407,0.028884,0.135175,0.146879,4075.978027,0.133231,2.395366,0.033037,0.079844,0.033475,0.001333,858.1761504093806,-230.630981,-6106.275879,503.030792,-1.290521,-5.484709,-223.191101,-78.627419,-63.786758,-128.0,64.213203,0.0,51.624275,-224.654526,-78.827805,92928000,0.902259,0.984584,11.313295
0.008094,11.313223,0.078227,1896.4528293675585,51.716385,-224.541931,-79.081963,-223.684753,2898.939209,34108.175781,-78.733711,1.942276,0.00354,0.257264,4.966986,0.028893,0.135412,0.145945,4061.32373,0.130225,1.542943,0.032485,0.078626,0.032901,0.001324,861.5554020285606,-231.743042,-6135.822754,479.964661,-1.291203,-5.498666,-223.064514,-78.517548,-63.840397,-128.0,64.159538,0.0,51.544163,-224.541794,-78.733856,93312000,0.897316,1.011393,11.31328
0.007879,11.313223,0.3955,1891.4105360619399,51.554207,-225.044357,-78.934784,-224.197647,2903.441895,34226.714844,-78.579323,2.224953,0.003598,0.262225,5.002578,0.029087,0.135613,0.146118,4078.083008,0.129803,2.387886,0.03268,0.079083,0.033107,0.00133,864.9436969319979,-230.440704,-6105.41748,502.183777,-1.287779,-5.487857,-223.589233,-78.362297,-63.771503,-128.0,64.228378,0.0,51.38076,-225.044647,-78.579437,93696000,0.896963,1.01319,11.313298
0.008209,11.313223,0.425846,1894.4007637275215,51.912041,-225.052795,-79.353554,-224.191147,2922.049316,34468.601562,-78.984596,2.126549,0.00357,0.263206,4.987012,0.029253,0.137238,0.146754,4068.685547,0.128981,2.249235,0.032389,0.078462,0.032807,0.001327,868.3265972018241,-230.525848,-6113.250488,499.709198,-1.290167,-5.492147,-223.595596,-78.763382,-63.824444,-128.0,64.175499,0.0,51.745708,-225.053558,-78.98465,94080000,0.892215,1.033219,11.313294
0.007773,11.313223,0.394256,1892.5719420646972,51.949421,-225.643097,-79.350426,-224.859161,2898.494873,34287.617188,-78.975517,2.062033,0.003562,0.265322,5.013394,0.029141,0.140003,0.147052,4059.713379,0.131596,2.348858,0.032774,0.079282,0.033203,0.001331,871.7129042188327,-230.497147,-6097.375488,509.347412,-1.290819,-5.480277,-224.223358,-78.788033,-63.76226,-128.0,64.237663,0.0,51.784019,-225.642929,-78.975571,94464000,0.865428,0.964128,11.313263
0.007926,11.313223,0.22431,1893.785405612909,51.586796,-225.325043,-80.145393,-224.428192,2915.84375,34477.515625,-79.775528,1.90826,0.003553,0.263838,4.997278,0.029077,0.140068,0.147056,4039.360352,0.131135,1.584267,0.032386,0.078403,0.032794,0.001322,875.0969512621562,-231.436493,-6127.203125,489.058563,-1.297067,-5.491155,-223.857269,-79.540871,-63.848228,-128.0,64.151726,0.0,51.412586,-225.323898,-79.775795,94848000,0.92464,1.078923,11.31327
0.00768,11.313223,0.184142,1891.4193763329852,51.7005,-225.860641,-80.102509,-225.022476,2910.950684,34503.332031,-79.740646,2.075712,0.00359,0.265937,5.014683,0.02889,0.139241,0.147384,4057.643555,0.132569,2.34587,0.032747,0.079219,0.033189,0.001328,878.4852196057637,-230.093079,-6092.217285,514.363892,-1.297154,-5.481092,-224.434036,-79.555923,-63.764759,-128.0,64.235153,0.0,51.530155,-225.861221,-79.740837,95232000,0.888786,0.977434,11.31326
0.00775,11.313223,0.41496,1894.3791661096595,51.867172,-225.997772,-79.336464,-225.194931,2896.645752,34314.816406,-78.995163,2.012064,0.003639,0.262281,4.978389,0.028808,0.139373,0.147175,4028.792969,0.131905,2.393451,0.032259,0.078121,0.032657,0.001321,881.8682309905688,-230.154831,-6099.144531,513.830872,-1.298133,-5.496394,-224.56842,-78.80883,-63.828152,-128.0,64.171791,0.0,51.701584,-225.998566,-78.995148,95616000,0.867967,0.947564,11.313288
0.007695,11.313223,0.516148,1417.291112983222,52.274162,-225.639191,-79.909294,-224.812561,2904.358643,34383.171875,-79.533829,2.015694,0.003698,0.266338,5.002169,0.028898,0.140576,0.149011,4050.618896,0.134456,2.361276,0.032725,0.079216,0.033161,0.001333,886.3885321060817,-230.243164,-6094.599121,511.105255,-1.298627,-5.482467,-224.20137,-79.352097,-63.754566,-127.999985,64.245377,0.0,52.115051,-225.639679,-79.53389,96000000,0.896879,0.959497,11.313266
0.007475,11.313223,0.376222,1894.387541729066,51.835266,-225.231064,-79.754456,-224.331345,2933.667236,34650.886719,-79.399445,1.814911,0.003708,0.269534,5.018361,0.029073,0.141156,0.150371,4068.43457,0.133639,1.571076,0.032854,0.079498,0.033304,0.001334,889.7713790456454,-231.324478,-6119.131836,493.66748,-1.287185,-5.483609,-223.768814,-79.16423,-63.814743,-128.0,64.185196,0.0,51.666702,-225.23056,-79.399506,96384000,0.925925,1.084497,11.313264
0.007503,11.313223,0.039965,1871.7773940663171,52.17564,-225.052872,-78.956985,-224.202209,2911.110352,34319.003906,-78.641548,1.907163,0.00369,0.266677,4.962531,0.028651,0.141081,0.149507,4053.991943,0.132326,2.203147,0.032403,0.078495,0.032836,0.001326,893.1951149702072,-230.491119,-6110.370117,505.335297,-1.294819,-5.497138,-223.609146,-78.417801,-63.852192,-128.0,64.147736,0.0,52.013783,-225.052139,-78.641617,96768000,0.854048,1.01511,11.313249
0.007497,11.313223,0.21773,1872.4924262430764,52.0751,-225.002762,-78.303276,-224.150604,2907.896729,34234.734375,-77.970314,1.967434,0.003718,0.263247,4.957617,0.028621,0.141139,0.148758,4055.177979,0.132204,2.304035,0.032741,0.079251,0.033194,0.001332,896.6175535599391,-230.443619,-6110.12793,501.472412,-1.289208,-5.484786,-223.565933,-77.755074,-63.811489,-128.0,64.188393,0.0,51.912422,-225.002747,-77.970184,97152000,0.864923,0.981868,11.313252
0.007556,11.313223,0.433248,1839.1608374439945,52.322865,-224.743378,-78.376266,-223.898407,2899.180908,34099.835938,-78.029335,1.910314,0.003727,0.262122,4.925457,0.028752,0.142499,0.148284,4050.513672,0.130767,2.266811,0.032565,0.078857,0.03299,0.00133,900.1019010305405,-230.856995,-6116.859863,498.605927,-1.289719,-5.491498,-223.29863,-77.812668,-63.846004,-128.0,64.153923,0.0,52.16452,-224.743271,-78.02951,97536000,0.856084,0.986378,11.313268
0.007361,11.313223,0.383742,1754.5752969745815,51.829235,-224.702942,-78.258034,-223.837433,2902.619385,34124.492188,-77.922394,1.738227,0.003715,0.263865,4.940847,0.028885,0.143297,0.148243,4061.131836,0.130384,1.497929,0.032683,0.079154,0.033129,0.001334,903.75403769811,-231.733353,-6134.552734,479.475403,-1.287041,-5.489024,-223.247742,-77.662376,-63.822941,-128.0,64.17701,0.0,51.659542,-224.702377,-77.922485,97920000,0.879502,1.074092,11.313253
0.007685,11.313223,0.308924,1759.8324586314393,51.615803,-224.764664,-77.953835,-223.904892,2909.130371,34192.769531,-77.642868,1.934618,0.00369,0.26131,4.917805,0.029108,0.144354,0.148012,4068.144531,0.129171,2.144915,0.03248,0.07871,0.032915,0.001331,907.3955083330472,-230.771957,-6118.314453,498.045624,-1.286789,-5.493027,-223.311234,-77.401085,-63.85603,-128.0,64.143921,0.0,51.443188,-224.764618,-77.642715,98304000,0.87127,1.026122,11.313252
0.007499,11.313223,0.19919,1817.4862161896028,51.714771,-224.930817,-77.845001,-224.080643,2915.041016,34281.625,-77.498772,1.950802,0.003656,0.263634,4.941967,0.029185,0.144204,0.14643,4070.04541,0.128974,2.183148,0.032746,0.079278,0.033194,0.001334,910.9214913686117,-230.895462,-6107.071289,501.70816,-1.288153,-5.484766,-223.488251,-77.254822,-63.778904,-128.0,64.221039,0.0,51.544353,-224.93045,-77.498772,98688000,0.871852,1.022287,11.31325
